,q1_freq,q2_freq,q1_hash,q2_hash
1232,17,16,930,22977
1233,1,4,1195,22305
1234,8,9,1196,3759
1235,1,4,1197,5387
1236,15,12,1198,31947
1237,5,1,1199,34645
1238,49,42,664,898
1239,10,4,1200,34646
1240,5,4,1201,15810
1241,1,4,1202,16514
1242,6,8,1203,34647
1243,26,13,1204,1458
1244,5,2,1205,31418
1245,1,4,1206,2944
1246,1,17,1207,24877
1247,10,9,1208,4713
1248,3,4,1209,34648
1249,9,12,1210,2655
1250,18,18,1211,32370
1251,18,13,1212,20161
1252,3,4,1213,34649
1253,29,29,1214,3220
1254,4,5,1215,34650
1255,3,15,1216,34651
1256,2,4,1217,2387
1257,1,4,1218,34652
1258,47,46,1219,3368
1259,22,21,1220,3598
1260,45,29,172,16114
1261,14,20,1221,3502
1262,9,9,1222,34653
1263,5,1,1223,34654
1264,15,13,1224,26032
1265,3,4,1225,26677
1266,4,4,1226,34655
1267,33,33,225,16979
1268,7,8,1227,2807
1269,1,7,1228,9366
1270,1,4,1229,10730
1271,1,15,1230,6802
1272,1,7,1231,30051
1273,14,7,1232,30352
1274,9,10,1233,34265
1275,4,1,1234,34656
1276,4,9,1235,5634
1277,2,5,1236,2386
1278,1,10,1237,34657
1279,9,14,1238,3902
1280,5,10,1239,7402
1281,23,26,890,185
1282,5,2,1240,34658
1283,5,1,1241,34659
1284,5,11,1242,9128
1285,2,4,1243,34660
1286,1,5,1244,1585
1287,24,24,1245,26435
1288,21,20,1246,20689
1289,4,5,1247,34661
1290,1,7,1248,2513
1291,1,4,1249,32839
1292,5,4,1250,16241
1293,1,8,1251,13763
1294,4,1,1252,34662
1295,18,17,1253,22627
1296,15,13,823,31758
1297,25,7,1254,31306
1298,11,11,1255,17103
1299,17,24,1256,13045
1300,12,12,1257,2544
1301,5,3,1258,34663
1302,2,5,1259,16043
1303,8,13,1260,1921
1304,5,33,1261,9803
1305,16,12,1262,11760
1306,3,34,1263,13997
1307,4,1,1264,34664
1308,2,9,1265,25160
1309,17,11,1266,34665
1310,22,1,739,34666
1311,2,14,1267,34667
1312,15,13,1268,4815
1313,2,6,1269,34668
1314,8,8,1270,34669
1315,24,16,1271,34670
1316,13,7,1272,12188
1317,13,13,1159,845
1318,28,7,1273,11389
1319,1,7,1274,34671
1320,5,1,974,34672
1321,7,14,1275,24976
1322,7,1,1276,34673
1323,4,10,1277,3176
1324,20,13,1278,11957
1325,4,4,1279,29071
1326,3,6,1280,25361
1327,2,16,1281,34674
1328,8,11,1282,764
1329,5,4,1283,34675
1330,2,8,1284,8221
1331,9,5,1285,26424
1332,24,23,1286,10361
1333,1,4,1287,26737
1334,1,5,1288,12029
1335,1,66,1289,3576
1336,9,10,1290,10055
1337,8,11,1291,12487
1338,16,10,1292,34676
1339,17,23,1293,11432
1340,4,1,1294,34677
1341,21,25,1295,2787
1342,4,6,1296,23371
1343,34,25,1019,2425
1344,7,1,1297,34678
1345,12,9,1298,28848
1346,11,1,1299,34679
1347,33,17,1300,10024
1348,3,9,1301,13169
1349,5,11,1302,1118
1350,1,21,1303,1460
1351,36,34,953,34680
1352,13,20,1304,23456
1353,4,35,1305,32034
1354,4,1,1306,34681
1355,1,4,1307,34682
1356,13,17,1308,4253
1357,4,3,950,24909
1358,1,7,1309,34671
1359,7,10,1310,4882
1360,1,4,1311,34683
1361,8,17,1312,10470
1362,6,2,1313,1016
1363,5,1,1314,34684
1364,36,27,1173,25485
1365,44,19,1315,8248
1366,40,23,909,7783
1367,6,2,1316,34685
1368,45,44,1317,598
1369,9,8,1318,9124
1370,37,39,1319,1640
1371,4,1,1320,34686
1372,6,6,1321,10429
1373,16,14,1322,28669
1374,1,4,1323,25546
1375,15,20,1037,3684
1376,4,21,1034,34687
1377,5,4,1324,34688
1378,10,13,1325,1041
1379,13,12,1326,7803
1380,5,1,1327,34689
1381,15,9,1328,21740
1382,7,12,1329,6266
1383,6,7,1330,19258
1384,50,41,655,4741
1385,1,17,1331,4253
1386,18,23,1332,15084
1387,10,5,1333,10922
1388,4,1,1334,34690
1389,20,20,1335,34374
1390,4,7,1336,26097
1391,7,8,1337,34691
1392,12,18,1338,8225
1393,5,4,1339,19619
1394,21,15,1340,5015
1395,17,33,1341,6961
1396,6,3,1342,19757
1397,1,6,1343,34692
1398,1,8,1344,12554
1399,5,1,1345,34693
1400,15,14,1346,5272
1401,6,1,1347,34694
1402,4,13,1348,3407
1403,14,14,1349,5202
1404,12,1,1350,34695
1405,3,5,1351,13538
1406,5,5,1352,26817
1407,6,6,1353,4698
1408,1,10,1354,20208
1409,4,1,1355,34696
1410,13,16,1356,2106
1411,4,1,1357,34697
1412,40,39,1358,2350
1413,20,17,1359,4802
1414,10,12,1360,34698
1415,10,9,1361,4465
1416,17,16,220,3408
1417,13,66,1362,3576
1418,2,5,1363,4905
1419,48,28,1364,25471
1420,4,1,1365,34699
1421,7,12,1366,34700
1422,1,4,1367,25204
1423,14,16,1368,5665
1424,6,7,1369,34701
1425,7,1,1370,34702
1426,5,8,1371,30336
1427,6,1,401,34703
1428,4,1,1372,34704
1429,6,1,1373,34705
1430,55,11,1374,17424
1431,4,1,748,34706
1432,31,32,1375,7332
1433,25,20,1376,34239
1434,4,5,1377,16359
1435,2,7,1378,347
1436,12,15,1379,697
1437,8,1,1380,34707
1438,8,1,1381,34708
1439,2,16,1382,4577
1440,13,13,330,21626
1441,1,6,1383,4873
1442,12,11,1384,4523
1443,5,6,1385,9332
1444,9,7,1386,4581
1445,3,5,1387,20493
1446,5,4,1388,9831
1447,1,8,1389,18532
1448,6,7,1390,34709
1449,1,8,1391,22551
1450,2,9,1392,16340
1451,5,1,1393,34710
1452,24,23,57,13155
1453,1,4,1394,24607
1454,5,1,1395,34711
1455,6,6,1396,28682
1456,8,1,1397,34712
1457,1,5,1398,22548
1458,15,3,1399,34713
1459,13,11,1400,1115
1460,4,1,1401,34714
1461,39,28,1144,25471
1462,42,49,1402,664
1463,2,4,1403,34715
1464,4,1,1404,34716
1465,2,6,1405,13320
1466,12,19,1379,10542
1467,1,4,1406,34717
1468,4,5,1407,34718
1469,4,1,1408,34719
1470,6,6,1409,12872
1471,6,7,1410,34720
1472,9,1,1411,34721
1473,4,1,1412,34722
1474,5,1,1413,34723
1475,6,40,1414,2173
1476,20,18,1415,2982
1477,1,7,1416,34724
1478,11,8,1417,34725
1479,5,2,1418,18679
1480,2,17,1419,6041
1481,13,9,1420,22415
1482,14,1,1421,34726
1483,5,5,1422,34727
1484,2,9,1423,7681
1485,5,4,1424,34728
1486,1,12,1425,21761
1487,36,24,1426,32217
1488,37,16,1427,7621
1489,1,9,1428,24988
1490,2,6,1429,21517
1491,5,1,1430,34729
1492,28,19,1431,16644
1493,23,12,1432,22008
1494,10,7,1433,1847
1495,1,21,1434,34730
1496,6,5,513,34731
1497,18,19,1435,8499
1498,4,1,1436,34732
1499,5,5,1437,12901
1500,18,16,1438,5864
1501,18,20,1439,24104
1502,5,5,1440,24570
1503,1,5,1441,31754
1504,5,1,1442,34733
1505,1,5,1443,26649
1506,13,8,1444,11193
1507,1,6,1445,9039
1508,1,4,1446,27308
1509,13,1,1447,34734
1510,20,11,1448,27387
1511,6,4,1449,34735
1512,4,4,1450,34736
1513,25,31,1451,8706
1514,1,4,1452,34737
1515,4,4,1453,14389
1516,5,10,1454,13064
1517,9,15,1455,7171
1518,23,18,1456,13766
1519,25,40,1457,909
1520,13,25,1458,1600
1521,1,7,1459,19214
1522,21,15,1460,2782
1523,11,10,1461,21381
1524,8,11,1462,4675
1525,31,33,1463,6102
1526,20,20,1464,34374
1527,5,5,1465,19052
1528,5,8,1466,34738
1529,9,14,1467,7729
1530,8,6,1468,34739
1531,10,13,1469,34740
1532,1,5,1470,12613
1533,14,36,1471,1799
1534,4,1,1472,34741
1535,5,5,334,9161
1536,6,1,1473,34742
1537,1,24,1474,34298
1538,11,7,1475,17404
1539,5,2,1476,34743
1540,3,4,1477,34744
1541,12,6,1478,34745
1542,10,7,1479,3106
1543,1,4,1480,34746
1544,31,31,1375,7774
1545,10,8,1481,32788
1546,6,7,23,20914
1547,38,38,1482,563
1548,10,12,1483,31243
1549,1,5,1484,34747
1550,4,1,1485,34748
1551,6,6,1486,22939
1552,4,4,1487,27750
1553,6,5,1488,28519
1554,1,27,1489,15496
1555,11,9,1490,12180
1556,42,44,1491,34749
1557,2,4,1492,34750
1558,9,17,1493,14733
1559,38,47,1494,7361
1560,13,11,1495,34751
1561,4,1,1496,34752
1562,10,12,1497,18189
1563,7,6,1498,27146
1564,5,1,1499,34753
1565,1,20,1500,11369
1566,2,6,1501,34754
1567,29,39,1502,1640
1568,9,6,1503,9046
1569,5,1,1504,34755
1570,17,20,1505,34756
1571,4,1,1506,34757
1572,30,31,1507,1463
1573,6,4,1508,31576
1574,12,11,1509,7433
1575,16,22,1510,1865
1576,6,6,1511,34758
1577,26,26,1109,804
1578,7,7,1512,17085
1579,1,4,1513,34759
1580,7,9,1514,23671
1581,8,4,1515,19252
1582,4,1,1516,34760
1583,10,1,1517,34761
1584,5,5,1518,34762
1585,19,18,1519,10946
1586,1,8,1520,34763
1587,4,1,1521,34764
1588,11,2,1522,34765
1589,5,1,1523,34766
1590,18,21,1524,9980
1591,10,10,213,14560
1592,29,29,1525,9260
1593,4,4,1526,23069
1594,9,8,1527,34767
1595,2,6,1528,15641
1596,4,4,1529,16946
1597,16,8,1530,2983
1598,4,3,1531,34768
1599,6,6,1532,32463
1600,5,4,1533,34769
1601,22,25,1534,19710
1602,11,6,1535,9181
1603,8,8,1536,12788
1604,37,5,1537,13449
1605,1,5,1538,27337
1606,1,5,1539,10
1607,7,1,1540,34770
1608,7,5,1541,13113
1609,13,17,1542,12602
1610,18,6,1543,5031
1611,2,4,1544,4289
1612,1,5,1545,30178
1613,1,4,1546,34771
1614,40,23,909,4750
1615,2,6,1547,14466
1616,3,5,1548,23734
1617,1,9,1549,34772
1618,4,1,1550,34773
1619,5,1,1551,34774
1620,8,16,1074,796
1621,1,9,1552,3735
1622,41,48,1553,5480
1623,1,7,1554,34775
1624,11,12,846,6275
1625,6,1,1555,34776
1626,5,5,1556,34777
1627,9,3,1557,34778
1628,21,25,1558,7737
1629,7,2,1559,34779
1630,30,32,469,5724
1631,11,10,824,34262
1632,1,6,1560,27473
1633,15,21,1561,10613
1634,13,10,704,22881
1635,4,1,1562,34780
1636,29,25,1078,947
1637,10,12,1563,486
1638,3,6,989,24901
1639,7,6,1564,34781
1640,2,30,1565,34231
1641,1,4,1566,15000
1642,9,1,1567,34782
1643,1,4,1568,17861
1644,9,22,1569,13049
1645,1,4,1570,34783
1646,7,5,1571,34784
1647,2,6,1572,10868
1648,10,10,1573,21441
1649,12,12,156,10463
1650,18,19,1574,34785
1651,10,1,1575,34786
1652,3,7,1576,32845
1653,5,10,1577,34787
1654,14,13,1578,11777
1655,16,1,1579,34788
1656,5,2,1580,10110
1657,10,21,1581,16370
1658,6,1,1582,34789
1659,4,3,1583,34790
1660,4,1,1584,34791
1661,5,1,1585,34792
1662,7,8,1586,14527
1663,7,3,1587,34793
1664,5,2,1588,34794
1665,3,7,1589,14553
1666,4,20,1590,34795
1667,7,7,1591,17080
1668,10,12,1592,34796
1669,7,7,1593,14577
1670,6,7,1594,32351
1671,5,1,1595,34797
1672,6,15,72,34651
1673,7,1,1596,34798
1674,26,27,1597,15496
1675,6,14,1598,26001
1676,4,19,1590,34207
1677,21,19,1599,11256
1678,25,18,1600,24814
1679,4,1,1601,34799
1680,9,1,1602,34800
1681,15,28,1603,10352
1682,5,4,1604,18088
1683,6,7,1605,31533
1684,1,17,1606,4280
1685,8,4,1607,21481
1686,5,9,1146,22911
1687,1,4,1608,34801
1688,4,2,1609,34802
1689,21,21,1610,6298
1690,4,2,1611,34803
1691,4,1,1612,34804
1692,7,1,1613,34805
1693,6,26,1614,139
1694,4,5,1615,12102
1695,9,20,1616,29377
1696,7,8,1617,13429
1697,25,66,1618,3576
1698,22,18,1619,24814
1699,6,7,1620,14937
1700,5,7,1621,21579
1701,6,5,1622,6190
1702,3,5,1623,18996
1703,6,6,1624,3701
1704,4,1,1625,34806
1705,1,4,1626,34807
1706,7,1,174,34808
1707,6,6,1627,23683
1708,1,4,1628,34809
1709,14,13,1629,24051
1710,4,4,1630,16805
1711,1,16,1631,7656
1712,2,7,1632,34810
1713,10,9,1633,34811
1714,27,27,556,10416
1715,26,27,1634,4165
1716,9,6,1635,27
1717,11,13,1636,13179
1718,33,37,1637,17979
1719,2,5,1638,14032
1720,9,1,1639,34812
1721,39,46,1640,30194
1722,2,146,1641,236
1723,5,1,1642,34813
1724,14,1,1421,34814
1725,4,6,1643,20364
1726,8,1,1644,34815
1727,4,1,1645,34816
1728,5,4,1646,4829
1729,7,8,1647,13418
1730,19,11,1648,13124
1731,5,1,753,34817
1732,10,5,1649,34818
1733,2,5,1650,34819
1734,8,11,1651,17741
1735,14,14,1368,15217
1736,12,14,1652,5272
1737,9,9,1653,34820
1738,4,5,1654,28032
1739,11,32,78,4095
1740,4,2,1655,34821
1741,42,31,1656,708
1742,5,1,94,34822
1743,9,6,1657,11856
1744,1,11,1658,21006
1745,36,29,463,1214
1746,2,7,1659,820
1747,44,13,1315,12737
1748,4,2,1660,34823
1749,4,1,1661,34824
1750,37,28,1662,4785
1751,1,18,1663,16955
1752,5,4,1664,34825
1753,1,4,1665,4952
1754,7,1,1666,34826
1755,1,6,1667,34827
1756,6,1,1668,34828
1757,34,28,1669,7585
1758,25,20,1014,24104
1759,1,25,1670,20259
1760,5,1,1671,34829
1761,21,23,750,14106
1762,4,1,1672,34830
1763,1,8,1673,9372
1764,25,26,1674,9340
1765,13,14,1675,23245
1766,4,1,362,34831
1767,10,10,1676,34832
1768,8,9,1677,16622
1769,20,11,1678,6737
1770,8,12,1679,34700
1771,1,13,1680,4446
1772,4,4,1681,34833
1773,4,4,1682,29751
1774,26,26,1109,10639
1775,2,4,1683,27895
1776,10,8,1684,31432
1777,1,26,1685,13680
1778,9,8,1686,34834
1779,8,7,1687,1617
1780,4,1,1688,34835
1781,1,9,1689,4044
1782,1,4,1690,24833
1783,5,10,1691,15588
1784,2,14,1692,18561
1785,13,17,1693,3425
1786,5,10,1694,12112
1787,1,5,1695,34511
1788,8,2,1696,34836
1789,5,6,1697,12401
1790,14,14,1698,8579
1791,4,6,1699,34837
1792,21,11,318,11000
1793,1,10,1700,8544
1794,1,5,1701,34838
1795,4,1,1702,34839
1796,5,5,1703,34840
1797,4,1,1704,34841
1798,1,6,1705,13311
1799,13,13,1706,10908
1800,1,4,1707,34652
1801,6,6,1708,23622
1802,4,3,1709,34842
1803,1,6,1710,34843
1804,4,1,1711,34844
1805,42,31,1712,34391
1806,6,1,1713,34845
1807,17,14,1714,4528
1808,8,6,1715,595
1809,13,15,1716,7033
1810,1,22,1717,12651
1811,4,7,1718,34846
1812,4,4,1719,15704
1813,6,1,1720,34847
1814,14,5,1721,7593
1815,8,1,1722,34848
1816,42,40,1723,4319
1817,6,1,1724,34849
1818,3,6,1725,16945
1819,5,1,1726,34850
1820,45,48,1727,5480
1821,5,1,1728,34851
1822,14,15,1729,12967
1823,15,2,1730,34852
1824,5,1,396,34853
1825,5,1,1731,34854
1826,8,1,735,34855
1827,6,16,1732,8420
1828,12,13,1733,13667
1829,2,5,1734,34856
1830,39,39,1640,20334
1831,7,6,1735,22181
1832,3,4,1736,27168
1833,5,5,1737,31526
1834,14,15,1738,1061
1835,4,1,1739,34857
1836,3,5,1740,27742
1837,1,6,1741,34858
1838,4,5,1742,23383
1839,1,22,1743,34859
1840,5,1,1744,34860
1841,4,1,1745,34861
1842,1,75,1746,5455
1843,6,8,1747,5407
1844,7,1,1748,34862
1845,1,12,1749,3589
1846,1,5,1750,34371
1847,6,5,1751,34440
1848,8,16,1752,2660
1849,31,22,1753,20645
1850,6,4,1754,34863
1851,5,36,1755,25402
1852,5,1,1756,34864
1853,1,31,1757,2778
1854,8,11,1758,16988
1855,8,1,1759,34865
1856,20,15,1760,5648
1857,11,9,1761,34866
1858,19,1,201,34867
1859,8,4,1762,34868
1860,1,6,1763,15864
1861,11,12,1764,7803
1862,5,1,1765,34869
1863,4,5,1766,29550
1864,4,1,1767,34870
1865,4,1,1768,34871
1866,4,1,1769,34872
1867,1,10,1770,21290
1868,1,5,1771,15689
1869,22,1,1772,34873
1870,1,5,1773,34874
1871,5,5,1774,3170
1872,1,7,1775,11387
1873,4,1,1776,34875
1874,7,3,1777,19901
1875,11,11,1778,17424
1876,4,1,1779,34876
1877,11,11,1780,28547
1878,11,14,1781,13497
1879,5,2,1782,34877
1880,16,14,1783,1787
1881,7,4,1784,34878
1882,5,9,1785,24807
1883,10,5,1786,24032
1884,14,16,1787,13504
1885,16,1,1788,34879
1886,3,4,1789,27116
1887,12,14,28,11996
1888,4,1,1436,34880
1889,7,2,1790,34881
1890,4,2,1791,34882
1891,10,11,1792,29266
1892,7,14,1793,1157
1893,16,1,1794,34883
1894,5,1,1795,34884
1895,10,8,1796,31104
1896,1,4,1797,34885
1897,4,2,1798,34886
1898,36,39,1799,1640
1899,13,14,1800,13264
1900,11,11,1801,19712
1901,9,8,1802,14495
1902,6,6,1803,30003
1903,9,5,1804,34887
1904,2,4,1805,10736
1905,26,26,1806,2685
1906,4,10,1807,16472
1907,5,10,1808,26680
1908,27,28,1809,24811
1909,2,6,1810,34888
1910,1,4,1811,27640
1911,5,1,1812,34889
1912,4,1,1404,34890
1913,6,6,1813,11934
1914,7,5,1814,8971
1915,13,18,1815,17123
1916,1,4,1816,28371
1917,4,7,1817,1790
1918,9,7,1818,23679
1919,3,11,1819,29266
1920,3,4,1820,27234
1921,1,6,1821,39
1922,2,5,1822,34891
1923,11,1,1823,34892
1924,9,4,1557,32454
1925,1,4,1824,15745
1926,1,9,1825,16327
1927,1,4,1826,31360
1928,12,11,1827,8545
1929,4,4,1828,34893
1930,20,20,1464,11571
1931,3,7,1829,15662
1932,5,5,1830,34894
1933,2,4,1831,33364
1934,5,1,1832,34895
1935,1,16,1833,2660
1936,2,5,1834,34896
1937,3,8,1835,14781
1938,6,6,1836,10495
1939,6,6,1837,1486
1940,5,3,1838,30264
1941,14,6,1839,7686
1942,5,6,1840,22287
1943,33,18,1841,10262
1944,8,1,1842,34897
1945,1,43,1843,1857
1946,9,10,1844,5879
1947,30,13,84,17000
1948,3,12,1845,34898
1949,1,5,1846,30273
1950,7,8,1847,12280
1951,7,19,1848,27917
1952,1,7,1849,11795
1953,1,6,1850,28222
1954,4,6,1851,34899
1955,3,6,1852,21265
1956,18,30,1065,3841
1957,6,6,1853,714
1958,12,11,1854,27848
1959,1,4,1855,34900
1960,10,1,1856,34901
1961,37,34,1319,13997
1962,43,10,1857,34902
1963,7,9,1858,22911
1964,7,6,1859,19285
1965,4,14,1860,15809
1966,5,9,1861,12885
1967,2,7,1862,34903
1968,5,5,1863,28697
1969,14,21,1864,7914
1970,22,19,1865,19082
1971,1,12,1866,33010
1972,22,15,1867,9135
1973,37,30,1662,6906
1974,5,10,1868,4958
1975,9,1,1869,34904
1976,17,17,1870,10589
1977,16,18,1871,34905
1978,5,1,230,34906
1979,12,13,47,24238
1980,10,11,1872,5357
1981,1,9,1873,24316
1982,5,2,1874,34907
1983,5,5,1875,34908
1984,2,6,1876,17928
1985,3,10,1877,13915
1986,7,7,1878,190
1987,1,5,1879,2509
1988,1,18,1880,1084
1989,1,5,1881,13615
1990,4,1,1882,34909
1991,4,1,1883,34910
1992,7,8,1884,34911
1993,4,1,1885,34912
1994,10,8,1886,6291
1995,22,20,1887,1415
1996,49,20,1888,2765
1997,4,1,1889,34913
1998,5,9,1890,34914
1999,8,17,1891,335
2000,4,4,1892,34915
2001,1,6,1893,30817
2002,7,9,1894,7810
2003,11,11,607,28469
2004,4,2,1895,34916
2005,42,23,1402,13671
2006,12,12,524,785
2007,6,5,1896,16541
2008,46,47,9,3494
2009,8,4,1897,20848
2010,24,22,57,10790
2011,1,6,1898,7271
2012,25,36,1899,22734
2013,7,5,131,34917
2014,12,14,1900,19814
2015,9,4,1901,32285
2016,5,4,1902,34918
2017,1,5,1903,22733
2018,21,37,1904,1537
2019,1,4,1905,34919
2020,33,37,1300,1537
2021,4,4,1906,34920
2022,10,8,1907,32172
2023,7,1,1908,34921
2024,19,6,265,34922
2025,16,13,1579,6572
2026,4,1,1909,34923
2027,10,8,1886,34924
2028,24,49,31,124
2029,6,4,1910,34744
2030,10,12,1911,27474
2031,3,6,1912,21487
2032,26,20,1204,8610
2033,12,3,1913,34925
2034,14,2,1914,34926
2035,8,7,1915,15189
2036,4,2,1916,34927
2037,11,11,1917,5009
2038,8,7,1918,5900
2039,7,9,1919,7526
2040,14,21,1729,3285
2041,4,4,1920,20584
2042,13,12,1921,11377
2043,5,1,1922,34928
2044,4,2,1923,21019
2045,1,65,1924,10477
2046,9,9,11,13551
2047,1,4,1925,21954
2048,1,5,1926,10500
2049,7,1,1927,34929
2050,18,17,1928,17535
2051,7,1,1929,34930
2052,6,8,1930,34931
2053,8,5,1931,30282
2054,1,5,1932,22163
2055,7,1,1933,34932
2056,11,11,1934,34933
2057,6,1,1935,34934
2058,1,8,1936,13243
2059,2,4,1937,7353
2060,13,8,1938,32774
2061,1,4,1939,5274
2062,4,1,1779,34935
2063,7,29,1940,1979
2064,5,5,1941,4230
2065,2,7,1942,29358
2066,11,6,1522,34936
2067,5,5,1943,34937
2068,7,6,1944,30302
2069,2,21,1945,6494
2070,4,1,1946,34938
2071,32,33,1947,33042
2072,1,5,1948,34939
2073,1,9,1949,34940
2074,1,6,1950,10726
2075,6,1,1951,34941
2076,10,7,1952,11907
2077,24,20,1953,9196
2078,6,1,1954,34942
2079,1,15,1955,18126
2080,1,4,1956,26455
2081,1,29,1957,1979
2082,1,5,1958,34943
2083,33,48,1959,7969
2084,11,16,1522,10346
2085,13,14,1960,15217
2086,1,6,1961,6642
2087,4,10,1962,21824
2088,1,5,1963,34944
2089,13,11,876,12969
2090,5,7,1964,1040
2091,6,4,1965,23262
2092,7,5,977,34945
2093,7,9,1966,29923
2094,7,4,1967,10806
2095,1,6,1968,10332
2096,21,14,1246,28669
2097,5,11,1454,10084
2098,1,18,1969,8493
2099,1,4,1970,141
2100,11,10,1971,34615
2101,25,21,1972,6054
2102,7,2,1973,34946
2103,6,15,1974,13135
2104,14,14,221,5262
2105,10,11,1975,34947
2106,49,24,1029,22022
2107,1,13,1976,2522
2108,17,28,1977,2937
2109,2,4,1978,672
2110,29,1,1979,34948
2111,1,40,1980,12978
2112,19,23,1981,10361
2113,11,1,1982,34949
2114,10,9,1983,34950
2115,21,38,43,682
2116,4,1,1984,34951
2117,21,25,1904,8017
2118,19,18,1985,1211
2119,8,5,1986,29619
2120,1,4,1987,31168
2121,6,5,1988,34952
2122,7,13,1989,18433
2123,15,15,1990,15648
2124,23,19,1991,34953
2125,7,7,1992,4809
2126,5,1,1993,34954
2127,6,8,1994,13906
2128,47,28,1219,2937
2129,5,1,1995,34955
2130,6,9,1996,8605
2131,5,4,1997,34956
2132,8,8,1998,6611
2133,5,7,1999,34957
2134,1,48,2000,20821
2135,26,23,2001,29768
2136,18,23,2002,10361
2137,1,13,2003,6318
2138,12,2,2004,34958
2139,13,12,2005,1379
2140,1,4,2006,34959
2141,18,10,2007,5204
2142,4,1,2008,34960
2143,2,19,2009,14139
2144,32,32,1947,15462
2145,1,12,2010,11395
2146,21,20,1340,4726
2147,3,6,2011,19374
2148,27,23,2012,14106
2149,8,1,2013,34961
2150,8,8,2014,31968
2151,4,2,2015,9051
2152,1,10,2016,34962
2153,1,6,2017,34963
2154,18,14,2018,34964
2155,1,6,2019,34963
2156,5,5,2020,8237
2157,9,1,34,34965
2158,4,10,2021,2222
2159,4,4,2022,28202
2160,7,8,2023,34966
2161,22,19,2024,16623
2162,2,4,2025,34967
2163,4,1,2026,34968
2164,1,105,2027,34969
2165,11,21,2028,27530
2166,11,11,1535,7921
2167,4,1,2029,34970
2168,11,10,1153,34971
2169,1,7,2030,5412
2170,4,1,2031,34972
2171,24,18,2032,5519
2172,23,23,2033,23874
2173,16,3,1794,32232
2174,16,12,2034,9644
2175,4,5,2035,9721
2176,1,4,2036,34973
2177,2,11,2037,22892
2178,20,16,2038,14838
2179,19,10,615,18337
2180,1,8,2039,34974
2181,45,38,2040,1482
2182,4,1,2041,34975
2183,13,1,2042,34976
2184,7,7,2043,34977
2185,8,6,2044,3210
2186,9,4,2045,34978
2187,12,13,2046,20049
2188,7,7,2047,34979
2189,49,48,2048,5480
2190,2,14,2049,22471
2191,4,5,2050,34980
2192,1,4,2051,34981
2193,10,9,2052,34982
2194,1,4,2053,30821
2195,4,2,2054,34983
2196,41,44,2055,379
2197,1,4,2056,26806
2198,1,6,2057,33431
2199,5,1,2058,34984
2200,6,1,2059,34985
2201,6,6,2060,34986
2202,5,6,2061,34987
2203,1,10,2062,6153
2204,7,16,2063,8420
2205,4,4,2064,34988
2206,5,1,2065,34989
2207,2,6,2066,34990
2208,6,9,2067,5166
2209,1,4,2068,34991
2210,2,10,2069,1001
2211,3,4,2070,34988
2212,16,16,2071,9530
2213,8,8,2072,4839
2214,19,19,2073,5216
2215,50,39,655,5793
2216,22,22,2074,15773
2217,1,4,2075,10131
2218,5,4,2076,5732
2219,1,5,2077,34992
2220,7,1,2078,34993
2221,5,2,2079,1382
2222,12,12,2080,31947
2223,7,6,2081,34994
2224,1,5,2082,857
2225,7,22,2083,3208
2226,16,13,2084,34740
2227,6,1,2085,34995
2228,13,9,2086,33343
2229,32,42,2087,2718
2230,4,1,2088,34996
2231,25,33,2089,2490
2232,31,12,2090,15728
2233,5,5,2091,34997
2234,6,1,2092,34998
2235,4,4,2093,6601
2236,7,7,2094,34999
2237,4,1,2095,35000
2238,8,7,2096,7411
2239,1,5,2097,35001
2240,49,33,1029,24033
2241,15,4,2098,14737
2242,1,8,2099,15982
2243,7,1,2100,35002
2244,4,1,2101,35003
2245,12,11,2102,22498
2246,14,13,2103,34347
2247,2,4,2104,10715
2248,12,47,1056,4199
2249,8,16,2105,31943
2250,16,13,2106,34449
2251,1,5,2107,1430
2252,9,11,1455,1781
2253,4,2,2108,35004
2254,8,2,2109,35005
2255,7,6,2043,23583
2256,7,1,319,35006
2257,15,17,2110,12672
2258,13,9,2111,13165
2259,6,4,2112,33536
2260,1,23,2113,5228
2261,19,19,2114,21818
2262,7,14,2115,19814
2263,4,1,2116,35007
2264,4,3,2117,35008
2265,2,4,2118,34655
2266,2,5,2119,35009
2267,28,23,2120,5808
2268,2,4,2121,18091
2269,1,5,2122,35010
2270,5,4,2123,35011
2271,8,5,2124,3869
2272,11,11,1801,20439
2273,24,8,2125,3329
2274,1,4,2126,7925
2275,8,7,2127,6347
2276,14,18,2128,87
2277,4,3,2129,17567
2278,5,1,2130,35012
2279,16,1,1794,35013
2280,5,6,2131,13608
2281,5,6,2132,29356
2282,5,1,2133,35014
2283,3,21,2134,31086
2284,31,11,2135,798
2285,1,4,2136,21687
2286,17,1,2137,35015
2287,6,6,2138,35016
2288,12,15,2139,35017
2289,6,5,2140,10576
2290,5,1,2141,35018
2291,1,4,2142,25646
2292,10,10,2143,14560
2293,11,14,1780,14694
2294,26,3,2144,29643
2295,5,4,2145,35019
2296,9,1,2146,35020
2297,18,14,2147,1787
2298,5,1,2148,35021
2299,2,5,2149,9601
2300,34,48,715,7969
2301,6,2,2150,35022
2302,1,4,2151,1711
2303,18,18,2152,1574
2304,1,17,2153,3760
2305,5,1,2154,35023
2306,1,55,2155,1374
2307,4,5,2156,35024
2308,34,49,715,17724
2309,13,9,2157,1686
2310,18,21,1212,3513
2311,6,105,2158,34969
2312,8,9,2159,27376
2313,9,11,2160,2256
