,q1_kcores,q2_kcores,q1_q2_kcores_ratio,q1_q2_kcores_diff,q1_q2_kcores_diff_normed
588,30.0,30.0,1.0,0.0,0.0
589,1.0,7.0,0.14285714285714285,6.0,0.75
590,10.0,10.0,1.0,0.0,0.0
591,20.0,24.0,0.8333333333333334,4.0,0.09090909090909091
592,,6.0,,,
593,6.0,4.0,0.6666666666666666,2.0,0.2
594,1.0,1.0,1.0,0.0,0.0
595,3.0,1.0,0.3333333333333333,2.0,0.5
596,3.0,3.0,1.0,0.0,0.0
597,18.0,19.0,0.9473684210526315,1.0,0.02702702702702703
598,5.0,2.0,0.4,3.0,0.42857142857142855
599,3.0,1.0,0.3333333333333333,2.0,0.5
600,1.0,1.0,1.0,0.0,0.0
601,11.0,11.0,1.0,0.0,0.0
602,30.0,30.0,1.0,0.0,0.0
603,1.0,2.0,0.5,1.0,0.3333333333333333
604,1.0,1.0,1.0,0.0,0.0
605,1.0,1.0,1.0,0.0,0.0
606,1.0,1.0,1.0,0.0,0.0
607,16.0,16.0,1.0,0.0,0.0
608,12.0,12.0,1.0,0.0,0.0
609,3.0,11.0,0.2727272727272727,8.0,0.5714285714285714
610,8.0,8.0,1.0,0.0,0.0
611,2.0,2.0,1.0,0.0,0.0
612,8.0,8.0,1.0,0.0,0.0
613,2.0,13.0,0.15384615384615385,11.0,0.7333333333333333
614,1.0,1.0,1.0,0.0,0.0
615,4.0,4.0,1.0,0.0,0.0
616,2.0,1.0,0.5,1.0,0.3333333333333333
617,1.0,1.0,1.0,0.0,0.0
618,10.0,9.0,0.8999999999999999,1.0,0.05263157894736842
619,6.0,2.0,0.3333333333333333,4.0,0.5
620,2.0,2.0,1.0,0.0,0.0
621,10.0,10.0,1.0,0.0,0.0
622,6.0,6.0,1.0,0.0,0.0
623,6.0,14.0,0.42857142857142855,8.0,0.4
624,5.0,5.0,1.0,0.0,0.0
625,7.0,7.0,1.0,0.0,0.0
626,1.0,1.0,1.0,0.0,0.0
627,30.0,6.0,0.2,24.0,0.6666666666666666
628,17.0,17.0,1.0,0.0,0.0
629,12.0,12.0,1.0,0.0,0.0
630,1.0,1.0,1.0,0.0,0.0
631,1.0,2.0,0.5,1.0,0.3333333333333333
632,1.0,1.0,1.0,0.0,0.0
633,2.0,1.0,0.5,1.0,0.3333333333333333
634,1.0,10.0,0.1,9.0,0.8181818181818182
635,1.0,1.0,1.0,0.0,0.0
636,3.0,3.0,1.0,0.0,0.0
637,13.0,13.0,1.0,0.0,0.0
638,9.0,9.0,1.0,0.0,0.0
639,1.0,6.0,0.16666666666666666,5.0,0.7142857142857143
640,16.0,12.0,0.75,4.0,0.14285714285714285
641,2.0,2.0,1.0,0.0,0.0
642,2.0,1.0,0.5,1.0,0.3333333333333333
643,12.0,14.0,0.8571428571428571,2.0,0.07692307692307693
644,1.0,2.0,0.5,1.0,0.3333333333333333
645,5.0,6.0,0.8333333333333334,1.0,0.09090909090909091
646,5.0,6.0,0.8333333333333334,1.0,0.09090909090909091
647,6.0,6.0,1.0,0.0,0.0
648,1.0,1.0,1.0,0.0,0.0
649,2.0,2.0,1.0,0.0,0.0
650,1.0,1.0,1.0,0.0,0.0
651,2.0,3.0,0.6666666666666666,1.0,0.2
652,1.0,3.0,0.3333333333333333,2.0,0.5
653,1.0,1.0,1.0,0.0,0.0
654,23.0,23.0,1.0,0.0,0.0
655,1.0,1.0,1.0,0.0,0.0
656,,2.0,,,
657,16.0,6.0,0.375,10.0,0.45454545454545453
658,3.0,4.0,0.75,1.0,0.14285714285714285
659,1.0,1.0,1.0,0.0,0.0
660,11.0,11.0,1.0,0.0,0.0
661,13.0,14.0,0.9285714285714286,1.0,0.037037037037037035
662,24.0,24.0,1.0,0.0,0.0
663,1.0,2.0,0.5,1.0,0.3333333333333333
664,2.0,1.0,0.5,1.0,0.3333333333333333
665,2.0,2.0,1.0,0.0,0.0
666,3.0,3.0,1.0,0.0,0.0
667,1.0,1.0,1.0,0.0,0.0
668,2.0,3.0,0.6666666666666666,1.0,0.2
669,4.0,4.0,1.0,0.0,0.0
670,6.0,6.0,1.0,0.0,0.0
671,24.0,24.0,1.0,0.0,0.0
672,4.0,4.0,1.0,0.0,0.0
673,1.0,1.0,1.0,0.0,0.0
674,3.0,3.0,1.0,0.0,0.0
675,2.0,2.0,1.0,0.0,0.0
676,5.0,5.0,1.0,0.0,0.0
677,2.0,7.0,0.2857142857142857,5.0,0.5555555555555556
678,2.0,1.0,0.5,1.0,0.3333333333333333
679,2.0,2.0,1.0,0.0,0.0
680,1.0,1.0,1.0,0.0,0.0
681,5.0,4.0,0.8,1.0,0.1111111111111111
682,6.0,6.0,1.0,0.0,0.0
683,6.0,3.0,0.5,3.0,0.3333333333333333
684,1.0,1.0,1.0,0.0,0.0
685,1.0,1.0,1.0,0.0,0.0
686,2.0,2.0,1.0,0.0,0.0
687,15.0,16.0,0.9375,1.0,0.03225806451612903
688,7.0,6.0,0.8571428571428571,1.0,0.07692307692307693
689,23.0,19.0,0.8260869565217391,4.0,0.09523809523809523
690,1.0,2.0,0.5,1.0,0.3333333333333333
691,8.0,8.0,1.0,0.0,0.0
692,3.0,2.0,0.6666666666666666,1.0,0.2
693,1.0,1.0,1.0,0.0,0.0
694,1.0,1.0,1.0,0.0,0.0
695,28.0,28.0,1.0,0.0,0.0
696,6.0,6.0,1.0,0.0,0.0
697,3.0,5.0,0.6,2.0,0.25
698,1.0,2.0,0.5,1.0,0.3333333333333333
699,1.0,3.0,0.3333333333333333,2.0,0.5
700,2.0,2.0,1.0,0.0,0.0
701,2.0,2.0,1.0,0.0,0.0
702,4.0,5.0,0.8,1.0,0.1111111111111111
703,4.0,4.0,1.0,0.0,0.0
704,12.0,12.0,1.0,0.0,0.0
705,1.0,2.0,0.5,1.0,0.3333333333333333
706,8.0,4.0,0.5,4.0,0.3333333333333333
707,1.0,6.0,0.16666666666666666,5.0,0.7142857142857143
708,7.0,11.0,0.6363636363636364,4.0,0.2222222222222222
709,3.0,3.0,1.0,0.0,0.0
710,19.0,19.0,1.0,0.0,0.0
711,7.0,7.0,1.0,0.0,0.0
712,6.0,6.0,1.0,0.0,0.0
713,7.0,9.0,0.7777777777777778,2.0,0.125
714,12.0,8.0,0.6666666666666666,4.0,0.2
715,20.0,17.0,0.85,3.0,0.08108108108108109
716,1.0,3.0,0.3333333333333333,2.0,0.5
717,2.0,2.0,1.0,0.0,0.0
718,5.0,5.0,1.0,0.0,0.0
719,1.0,1.0,1.0,0.0,0.0
720,17.0,11.0,0.6470588235294118,6.0,0.21428571428571427
721,6.0,6.0,1.0,0.0,0.0
722,17.0,17.0,1.0,0.0,0.0
723,2.0,2.0,1.0,0.0,0.0
724,1.0,1.0,1.0,0.0,0.0
725,12.0,12.0,1.0,0.0,0.0
726,4.0,4.0,1.0,0.0,0.0
727,4.0,4.0,1.0,0.0,0.0
728,11.0,11.0,1.0,0.0,0.0
729,1.0,3.0,0.3333333333333333,2.0,0.5
730,1.0,1.0,1.0,0.0,0.0
731,5.0,5.0,1.0,0.0,0.0
732,1.0,1.0,1.0,0.0,0.0
733,1.0,1.0,1.0,0.0,0.0
734,14.0,14.0,1.0,0.0,0.0
735,12.0,12.0,1.0,0.0,0.0
736,8.0,5.0,0.625,3.0,0.23076923076923078
737,1.0,1.0,1.0,0.0,0.0
738,1.0,2.0,0.5,1.0,0.3333333333333333
739,14.0,14.0,1.0,0.0,0.0
740,3.0,2.0,0.6666666666666666,1.0,0.2
741,1.0,1.0,1.0,0.0,0.0
742,6.0,6.0,1.0,0.0,0.0
743,2.0,2.0,1.0,0.0,0.0
744,1.0,2.0,0.5,1.0,0.3333333333333333
745,20.0,15.0,0.75,5.0,0.14285714285714285
746,2.0,2.0,1.0,0.0,0.0
747,6.0,6.0,1.0,0.0,0.0
748,11.0,10.0,0.9090909090909091,1.0,0.047619047619047616
749,3.0,4.0,0.75,1.0,0.14285714285714285
750,1.0,1.0,1.0,0.0,0.0
751,3.0,3.0,1.0,0.0,0.0
752,1.0,1.0,1.0,0.0,0.0
753,1.0,3.0,0.3333333333333333,2.0,0.5
754,1.0,1.0,1.0,0.0,0.0
755,1.0,3.0,0.3333333333333333,2.0,0.5
756,4.0,4.0,1.0,0.0,0.0
757,1.0,1.0,1.0,0.0,0.0
758,22.0,22.0,1.0,0.0,0.0
759,12.0,12.0,1.0,0.0,0.0
760,7.0,7.0,1.0,0.0,0.0
761,2.0,1.0,0.5,1.0,0.3333333333333333
762,1.0,1.0,1.0,0.0,0.0
763,17.0,17.0,1.0,0.0,0.0
764,1.0,1.0,1.0,0.0,0.0
765,6.0,5.0,0.8333333333333334,1.0,0.09090909090909091
766,4.0,3.0,0.75,1.0,0.14285714285714285
767,4.0,4.0,1.0,0.0,0.0
768,6.0,6.0,1.0,0.0,0.0
769,18.0,10.0,0.5555555555555556,8.0,0.2857142857142857
770,14.0,14.0,1.0,0.0,0.0
771,4.0,4.0,1.0,0.0,0.0
772,13.0,13.0,1.0,0.0,0.0
773,6.0,6.0,1.0,0.0,0.0
774,1.0,1.0,1.0,0.0,0.0
775,1.0,1.0,1.0,0.0,0.0
776,17.0,17.0,1.0,0.0,0.0
777,26.0,26.0,1.0,0.0,0.0
778,1.0,1.0,1.0,0.0,0.0
779,1.0,1.0,1.0,0.0,0.0
780,28.0,28.0,1.0,0.0,0.0
781,8.0,8.0,1.0,0.0,0.0
782,5.0,5.0,1.0,0.0,0.0
783,1.0,3.0,0.3333333333333333,2.0,0.5
784,4.0,10.0,0.4,6.0,0.42857142857142855
785,2.0,2.0,1.0,0.0,0.0
786,11.0,11.0,1.0,0.0,0.0
787,3.0,3.0,1.0,0.0,0.0
788,1.0,1.0,1.0,0.0,0.0
789,3.0,2.0,0.6666666666666666,1.0,0.2
790,2.0,2.0,1.0,0.0,0.0
791,1.0,1.0,1.0,0.0,0.0
792,1.0,1.0,1.0,0.0,0.0
793,1.0,1.0,1.0,0.0,0.0
794,9.0,3.0,0.3333333333333333,6.0,0.5
795,1.0,1.0,1.0,0.0,0.0
796,1.0,1.0,1.0,0.0,0.0
797,1.0,1.0,1.0,0.0,0.0
798,1.0,1.0,1.0,0.0,0.0
799,5.0,5.0,1.0,0.0,0.0
800,2.0,1.0,0.5,1.0,0.3333333333333333
801,1.0,1.0,1.0,0.0,0.0
802,8.0,8.0,1.0,0.0,0.0
803,11.0,11.0,1.0,0.0,0.0
804,6.0,6.0,1.0,0.0,0.0
805,1.0,2.0,0.5,1.0,0.3333333333333333
806,1.0,2.0,0.5,1.0,0.3333333333333333
807,7.0,7.0,1.0,0.0,0.0
808,19.0,7.0,0.3684210526315789,12.0,0.46153846153846156
809,20.0,12.0,0.6,8.0,0.25
810,9.0,23.0,0.391304347826087,14.0,0.4375
811,20.0,20.0,1.0,0.0,0.0
812,5.0,5.0,1.0,0.0,0.0
813,7.0,5.0,0.7142857142857143,2.0,0.16666666666666666
814,5.0,3.0,0.6,2.0,0.25
815,6.0,5.0,0.8333333333333334,1.0,0.09090909090909091
816,3.0,3.0,1.0,0.0,0.0
817,26.0,26.0,1.0,0.0,0.0
818,1.0,1.0,1.0,0.0,0.0
819,2.0,7.0,0.2857142857142857,5.0,0.5555555555555556
820,14.0,23.0,0.6086956521739131,9.0,0.24324324324324326
821,6.0,6.0,1.0,0.0,0.0
822,5.0,5.0,1.0,0.0,0.0
823,1.0,1.0,1.0,0.0,0.0
824,6.0,6.0,1.0,0.0,0.0
825,17.0,17.0,1.0,0.0,0.0
826,3.0,3.0,1.0,0.0,0.0
827,4.0,4.0,1.0,0.0,0.0
828,1.0,1.0,1.0,0.0,0.0
829,12.0,14.0,0.8571428571428571,2.0,0.07692307692307693
830,1.0,1.0,1.0,0.0,0.0
831,1.0,1.0,1.0,0.0,0.0
832,1.0,2.0,0.5,1.0,0.3333333333333333
833,3.0,2.0,0.6666666666666666,1.0,0.2
834,12.0,12.0,1.0,0.0,0.0
835,11.0,11.0,1.0,0.0,0.0
836,12.0,12.0,1.0,0.0,0.0
837,7.0,7.0,1.0,0.0,0.0
838,2.0,2.0,1.0,0.0,0.0
839,3.0,3.0,1.0,0.0,0.0
840,2.0,2.0,1.0,0.0,0.0
841,4.0,4.0,1.0,0.0,0.0
842,1.0,1.0,1.0,0.0,0.0
843,1.0,1.0,1.0,0.0,0.0
844,1.0,2.0,0.5,1.0,0.3333333333333333
845,2.0,14.0,0.14285714285714285,12.0,0.75
846,12.0,12.0,1.0,0.0,0.0
847,3.0,1.0,0.3333333333333333,2.0,0.5
848,3.0,3.0,1.0,0.0,0.0
849,2.0,23.0,0.08695652173913043,21.0,0.84
850,6.0,6.0,1.0,0.0,0.0
851,4.0,4.0,1.0,0.0,0.0
852,16.0,23.0,0.6956521739130435,7.0,0.1794871794871795
853,,2.0,,,
854,2.0,1.0,0.5,1.0,0.3333333333333333
855,2.0,1.0,0.5,1.0,0.3333333333333333
856,4.0,4.0,1.0,0.0,0.0
857,10.0,10.0,1.0,0.0,0.0
858,8.0,8.0,1.0,0.0,0.0
859,8.0,8.0,1.0,0.0,0.0
860,1.0,1.0,1.0,0.0,0.0
861,1.0,1.0,1.0,0.0,0.0
862,2.0,4.0,0.5,2.0,0.3333333333333333
863,14.0,14.0,1.0,0.0,0.0
864,10.0,10.0,1.0,0.0,0.0
865,1.0,12.0,0.08333333333333333,11.0,0.8461538461538461
866,1.0,1.0,1.0,0.0,0.0
867,4.0,4.0,1.0,0.0,0.0
868,3.0,3.0,1.0,0.0,0.0
869,12.0,9.0,0.75,3.0,0.14285714285714285
870,1.0,1.0,1.0,0.0,0.0
871,1.0,1.0,1.0,0.0,0.0
872,1.0,1.0,1.0,0.0,0.0
873,16.0,17.0,0.9411764705882353,1.0,0.030303030303030304
874,5.0,5.0,1.0,0.0,0.0
875,4.0,4.0,1.0,0.0,0.0
876,1.0,1.0,1.0,0.0,0.0
877,1.0,3.0,0.3333333333333333,2.0,0.5
878,1.0,1.0,1.0,0.0,0.0
879,1.0,1.0,1.0,0.0,0.0
880,2.0,3.0,0.6666666666666666,1.0,0.2
881,26.0,26.0,1.0,0.0,0.0
882,9.0,2.0,0.2222222222222222,7.0,0.6363636363636364
883,1.0,1.0,1.0,0.0,0.0
884,3.0,3.0,1.0,0.0,0.0
885,6.0,6.0,1.0,0.0,0.0
886,5.0,5.0,1.0,0.0,0.0
887,13.0,13.0,1.0,0.0,0.0
888,3.0,6.0,0.5,3.0,0.3333333333333333
889,8.0,2.0,0.25,6.0,0.6
890,3.0,2.0,0.6666666666666666,1.0,0.2
891,5.0,5.0,1.0,0.0,0.0
892,5.0,4.0,0.8,1.0,0.1111111111111111
893,1.0,1.0,1.0,0.0,0.0
894,1.0,1.0,1.0,0.0,0.0
895,9.0,9.0,1.0,0.0,0.0
896,6.0,6.0,1.0,0.0,0.0
897,8.0,4.0,0.5,4.0,0.3333333333333333
898,1.0,1.0,1.0,0.0,0.0
899,9.0,9.0,1.0,0.0,0.0
900,4.0,7.0,0.5714285714285714,3.0,0.2727272727272727
901,1.0,1.0,1.0,0.0,0.0
902,4.0,4.0,1.0,0.0,0.0
903,19.0,19.0,1.0,0.0,0.0
904,17.0,17.0,1.0,0.0,0.0
905,1.0,1.0,1.0,0.0,0.0
906,3.0,1.0,0.3333333333333333,2.0,0.5
907,6.0,6.0,1.0,0.0,0.0
908,9.0,9.0,1.0,0.0,0.0
909,6.0,6.0,1.0,0.0,0.0
910,28.0,28.0,1.0,0.0,0.0
911,17.0,17.0,1.0,0.0,0.0
912,24.0,22.0,0.9166666666666667,2.0,0.043478260869565216
913,3.0,3.0,1.0,0.0,0.0
914,5.0,5.0,1.0,0.0,0.0
915,6.0,6.0,1.0,0.0,0.0
916,5.0,5.0,1.0,0.0,0.0
917,13.0,13.0,1.0,0.0,0.0
918,2.0,3.0,0.6666666666666666,1.0,0.2
919,8.0,10.0,0.8,2.0,0.1111111111111111
920,2.0,,,,
921,17.0,17.0,1.0,0.0,0.0
922,11.0,10.0,0.9090909090909091,1.0,0.047619047619047616
923,2.0,3.0,0.6666666666666666,1.0,0.2
924,22.0,22.0,1.0,0.0,0.0
925,1.0,2.0,0.5,1.0,0.3333333333333333
926,2.0,1.0,0.5,1.0,0.3333333333333333
927,5.0,11.0,0.45454545454545453,6.0,0.375
928,1.0,1.0,1.0,0.0,0.0
929,1.0,1.0,1.0,0.0,0.0
930,1.0,1.0,1.0,0.0,0.0
931,5.0,5.0,1.0,0.0,0.0
932,20.0,5.0,0.25,15.0,0.6
933,3.0,1.0,0.3333333333333333,2.0,0.5
934,11.0,11.0,1.0,0.0,0.0
935,30.0,28.0,0.9333333333333333,2.0,0.034482758620689655
936,9.0,9.0,1.0,0.0,0.0
937,5.0,12.0,0.4166666666666667,7.0,0.4117647058823529
938,1.0,1.0,1.0,0.0,0.0
939,1.0,1.0,1.0,0.0,0.0
940,1.0,1.0,1.0,0.0,0.0
941,7.0,7.0,1.0,0.0,0.0
942,1.0,1.0,1.0,0.0,0.0
943,2.0,3.0,0.6666666666666666,1.0,0.2
944,3.0,3.0,1.0,0.0,0.0
945,1.0,2.0,0.5,1.0,0.3333333333333333
946,11.0,11.0,1.0,0.0,0.0
947,2.0,2.0,1.0,0.0,0.0
948,6.0,3.0,0.5,3.0,0.3333333333333333
949,4.0,4.0,1.0,0.0,0.0
950,8.0,30.0,0.26666666666666666,22.0,0.5789473684210527
951,4.0,4.0,1.0,0.0,0.0
952,4.0,1.0,0.25,3.0,0.6
953,16.0,16.0,1.0,0.0,0.0
954,2.0,7.0,0.2857142857142857,5.0,0.5555555555555556
955,,3.0,,,
956,1.0,1.0,1.0,0.0,0.0
957,4.0,5.0,0.8,1.0,0.1111111111111111
958,2.0,2.0,1.0,0.0,0.0
959,1.0,1.0,1.0,0.0,0.0
960,1.0,1.0,1.0,0.0,0.0
961,1.0,3.0,0.3333333333333333,2.0,0.5
962,2.0,2.0,1.0,0.0,0.0
963,8.0,8.0,1.0,0.0,0.0
964,17.0,15.0,0.8823529411764706,2.0,0.0625
965,5.0,5.0,1.0,0.0,0.0
966,5.0,5.0,1.0,0.0,0.0
967,3.0,3.0,1.0,0.0,0.0
968,3.0,3.0,1.0,0.0,0.0
969,1.0,1.0,1.0,0.0,0.0
970,14.0,14.0,1.0,0.0,0.0
971,22.0,22.0,1.0,0.0,0.0
972,1.0,1.0,1.0,0.0,0.0
973,4.0,5.0,0.8,1.0,0.1111111111111111
974,4.0,4.0,1.0,0.0,0.0
975,11.0,11.0,1.0,0.0,0.0
976,1.0,1.0,1.0,0.0,0.0
977,14.0,14.0,1.0,0.0,0.0
978,6.0,6.0,1.0,0.0,0.0
979,5.0,5.0,1.0,0.0,0.0
980,2.0,6.0,0.3333333333333333,4.0,0.5
981,,18.0,,,
982,3.0,3.0,1.0,0.0,0.0
983,1.0,1.0,1.0,0.0,0.0
984,5.0,5.0,1.0,0.0,0.0
985,2.0,2.0,1.0,0.0,0.0
986,1.0,1.0,1.0,0.0,0.0
987,6.0,6.0,1.0,0.0,0.0
988,1.0,1.0,1.0,0.0,0.0
989,2.0,2.0,1.0,0.0,0.0
990,1.0,5.0,0.2,4.0,0.6666666666666666
991,7.0,7.0,1.0,0.0,0.0
992,12.0,12.0,1.0,0.0,0.0
993,1.0,1.0,1.0,0.0,0.0
994,2.0,1.0,0.5,1.0,0.3333333333333333
995,1.0,1.0,1.0,0.0,0.0
996,2.0,2.0,1.0,0.0,0.0
997,1.0,1.0,1.0,0.0,0.0
998,3.0,3.0,1.0,0.0,0.0
999,7.0,,,,
1000,1.0,1.0,1.0,0.0,0.0
1001,7.0,7.0,1.0,0.0,0.0
1002,2.0,1.0,0.5,1.0,0.3333333333333333
1003,3.0,3.0,1.0,0.0,0.0
1004,20.0,20.0,1.0,0.0,0.0
1005,3.0,2.0,0.6666666666666666,1.0,0.2
1006,3.0,3.0,1.0,0.0,0.0
1007,25.0,25.0,1.0,0.0,0.0
1008,26.0,26.0,1.0,0.0,0.0
1009,,1.0,,,
1010,3.0,5.0,0.6,2.0,0.25
1011,4.0,4.0,1.0,0.0,0.0
1012,5.0,5.0,1.0,0.0,0.0
1013,7.0,7.0,1.0,0.0,0.0
1014,4.0,4.0,1.0,0.0,0.0
1015,6.0,6.0,1.0,0.0,0.0
1016,1.0,1.0,1.0,0.0,0.0
1017,3.0,3.0,1.0,0.0,0.0
1018,11.0,11.0,1.0,0.0,0.0
1019,6.0,6.0,1.0,0.0,0.0
1020,5.0,5.0,1.0,0.0,0.0
1021,4.0,4.0,1.0,0.0,0.0
1022,1.0,1.0,1.0,0.0,0.0
1023,4.0,1.0,0.25,3.0,0.6
1024,7.0,8.0,0.875,1.0,0.06666666666666667
1025,2.0,4.0,0.5,2.0,0.3333333333333333
1026,6.0,6.0,1.0,0.0,0.0
1027,1.0,1.0,1.0,0.0,0.0
1028,11.0,11.0,1.0,0.0,0.0
1029,1.0,1.0,1.0,0.0,0.0
1030,1.0,2.0,0.5,1.0,0.3333333333333333
1031,17.0,17.0,1.0,0.0,0.0
1032,2.0,2.0,1.0,0.0,0.0
1033,2.0,1.0,0.5,1.0,0.3333333333333333
1034,2.0,2.0,1.0,0.0,0.0
1035,6.0,6.0,1.0,0.0,0.0
1036,4.0,4.0,1.0,0.0,0.0
1037,16.0,16.0,1.0,0.0,0.0
1038,4.0,4.0,1.0,0.0,0.0
1039,2.0,2.0,1.0,0.0,0.0
1040,7.0,7.0,1.0,0.0,0.0
1041,1.0,1.0,1.0,0.0,0.0
1042,22.0,22.0,1.0,0.0,0.0
1043,2.0,2.0,1.0,0.0,0.0
1044,11.0,11.0,1.0,0.0,0.0
1045,1.0,2.0,0.5,1.0,0.3333333333333333
1046,9.0,9.0,1.0,0.0,0.0
1047,13.0,14.0,0.9285714285714286,1.0,0.037037037037037035
1048,1.0,1.0,1.0,0.0,0.0
1049,1.0,1.0,1.0,0.0,0.0
1050,1.0,1.0,1.0,0.0,0.0
1051,10.0,11.0,0.9090909090909091,1.0,0.047619047619047616
1052,1.0,1.0,1.0,0.0,0.0
1053,24.0,20.0,0.8333333333333334,4.0,0.09090909090909091
1054,1.0,9.0,0.1111111111111111,8.0,0.8
1055,7.0,8.0,0.875,1.0,0.06666666666666667
1056,3.0,3.0,1.0,0.0,0.0
1057,11.0,13.0,0.8461538461538461,2.0,0.08333333333333333
1058,3.0,1.0,0.3333333333333333,2.0,0.5
1059,7.0,18.0,0.3888888888888889,11.0,0.44
1060,5.0,5.0,1.0,0.0,0.0
1061,14.0,14.0,1.0,0.0,0.0
1062,2.0,2.0,1.0,0.0,0.0
1063,17.0,17.0,1.0,0.0,0.0
1064,3.0,3.0,1.0,0.0,0.0
1065,11.0,11.0,1.0,0.0,0.0
1066,1.0,1.0,1.0,0.0,0.0
1067,3.0,20.0,0.15,17.0,0.7391304347826086
1068,22.0,20.0,0.9090909090909091,2.0,0.047619047619047616
1069,2.0,2.0,1.0,0.0,0.0
1070,1.0,1.0,1.0,0.0,0.0
1071,8.0,8.0,1.0,0.0,0.0
1072,2.0,1.0,0.5,1.0,0.3333333333333333
1073,1.0,,,,
1074,13.0,13.0,1.0,0.0,0.0
1075,20.0,16.0,0.8,4.0,0.1111111111111111
1076,12.0,12.0,1.0,0.0,0.0
1077,4.0,4.0,1.0,0.0,0.0
1078,2.0,1.0,0.5,1.0,0.3333333333333333
1079,1.0,1.0,1.0,0.0,0.0
1080,9.0,25.0,0.36,16.0,0.47058823529411764
1081,1.0,1.0,1.0,0.0,0.0
1082,1.0,1.0,1.0,0.0,0.0
1083,,1.0,,,
1084,7.0,6.0,0.8571428571428571,1.0,0.07692307692307693
1085,11.0,11.0,1.0,0.0,0.0
1086,2.0,2.0,1.0,0.0,0.0
1087,1.0,3.0,0.3333333333333333,2.0,0.5
1088,1.0,1.0,1.0,0.0,0.0
1089,17.0,22.0,0.7727272727272727,5.0,0.1282051282051282
1090,1.0,1.0,1.0,0.0,0.0
1091,1.0,1.0,1.0,0.0,0.0
1092,9.0,9.0,1.0,0.0,0.0
1093,1.0,1.0,1.0,0.0,0.0
1094,1.0,1.0,1.0,0.0,0.0
1095,1.0,1.0,1.0,0.0,0.0
1096,1.0,1.0,1.0,0.0,0.0
1097,4.0,4.0,1.0,0.0,0.0
1098,8.0,,,,
1099,7.0,7.0,1.0,0.0,0.0
1100,25.0,25.0,1.0,0.0,0.0
1101,2.0,5.0,0.4,3.0,0.42857142857142855
1102,8.0,10.0,0.8,2.0,0.1111111111111111
1103,17.0,17.0,1.0,0.0,0.0
1104,2.0,2.0,1.0,0.0,0.0
1105,22.0,24.0,0.9166666666666666,2.0,0.043478260869565216
1106,2.0,1.0,0.5,1.0,0.3333333333333333
1107,7.0,7.0,1.0,0.0,0.0
1108,1.0,1.0,1.0,0.0,0.0
1109,24.0,22.0,0.9166666666666667,2.0,0.043478260869565216
1110,8.0,8.0,1.0,0.0,0.0
1111,2.0,2.0,1.0,0.0,0.0
1112,2.0,7.0,0.2857142857142857,5.0,0.5555555555555556
1113,3.0,3.0,1.0,0.0,0.0
1114,1.0,1.0,1.0,0.0,0.0
1115,1.0,1.0,1.0,0.0,0.0
1116,7.0,7.0,1.0,0.0,0.0
1117,1.0,1.0,1.0,0.0,0.0
1118,6.0,7.0,0.8571428571428571,1.0,0.07692307692307693
1119,3.0,3.0,1.0,0.0,0.0
1120,3.0,3.0,1.0,0.0,0.0
1121,2.0,1.0,0.5,1.0,0.3333333333333333
1122,4.0,4.0,1.0,0.0,0.0
1123,2.0,2.0,1.0,0.0,0.0
1124,4.0,6.0,0.6666666666666666,2.0,0.2
1125,1.0,1.0,1.0,0.0,0.0
1126,1.0,1.0,1.0,0.0,0.0
1127,5.0,13.0,0.38461538461538464,8.0,0.4444444444444444
1128,4.0,4.0,1.0,0.0,0.0
1129,12.0,12.0,1.0,0.0,0.0
1130,15.0,15.0,1.0,0.0,0.0
1131,5.0,5.0,1.0,0.0,0.0
1132,4.0,4.0,1.0,0.0,0.0
1133,10.0,10.0,1.0,0.0,0.0
1134,20.0,20.0,1.0,0.0,0.0
1135,2.0,2.0,1.0,0.0,0.0
1136,1.0,1.0,1.0,0.0,0.0
1137,1.0,1.0,1.0,0.0,0.0
1138,26.0,26.0,1.0,0.0,0.0
1139,14.0,14.0,1.0,0.0,0.0
1140,1.0,1.0,1.0,0.0,0.0
1141,1.0,1.0,1.0,0.0,0.0
1142,1.0,1.0,1.0,0.0,0.0
1143,6.0,6.0,1.0,0.0,0.0
1144,2.0,1.0,0.5,1.0,0.3333333333333333
1145,1.0,2.0,0.5,1.0,0.3333333333333333
1146,6.0,6.0,1.0,0.0,0.0
1147,8.0,8.0,1.0,0.0,0.0
1148,3.0,2.0,0.6666666666666666,1.0,0.2
1149,8.0,8.0,1.0,0.0,0.0
1150,17.0,17.0,1.0,0.0,0.0
1151,23.0,23.0,1.0,0.0,0.0
1152,1.0,6.0,0.16666666666666666,5.0,0.7142857142857143
1153,13.0,13.0,1.0,0.0,0.0
1154,,17.0,,,
1155,11.0,10.0,0.9090909090909091,1.0,0.047619047619047616
1156,1.0,1.0,1.0,0.0,0.0
1157,8.0,8.0,1.0,0.0,0.0
1158,1.0,1.0,1.0,0.0,0.0
1159,15.0,15.0,1.0,0.0,0.0
1160,1.0,1.0,1.0,0.0,0.0
1161,1.0,1.0,1.0,0.0,0.0
1162,1.0,1.0,1.0,0.0,0.0
1163,4.0,4.0,1.0,0.0,0.0
1164,4.0,4.0,1.0,0.0,0.0
1165,1.0,1.0,1.0,0.0,0.0
1166,17.0,17.0,1.0,0.0,0.0
1167,1.0,1.0,1.0,0.0,0.0
1168,10.0,10.0,1.0,0.0,0.0
1169,14.0,14.0,1.0,0.0,0.0
1170,2.0,3.0,0.6666666666666666,1.0,0.2
