,core1,core2,core3
998,3.0,4.0,6.0
999,8.0,14.0,10.0
1000,0.0,1.0,4.0
1001,6.0,7.0,8.0
1002,0.0,9.0,1.0
1003,2.0,3.0,4.0
1004,21.0,47.0,25.0
1005,1.0,6.0,2.0
1006,2.0,6.0,10.0
1007,31.0,33.0,40.0
1008,25.0,26.0,27.0
1009,0.0,6.0,1.0
1010,2.0,3.0,7.0
1011,4.0,6.0,5.0
1012,4.0,5.0,9.0
1013,6.0,8.0,8.0
1014,4.0,6.0,5.0
1015,4.0,17.0,9.0
1016,0.0,1.0,5.0
1017,3.0,7.0,4.0
1018,11.0,14.0,12.0
1019,6.0,7.0,7.0
1020,4.0,5.0,5.0
1021,3.0,4.0,4.0
1022,0.0,6.0,1.0
1023,0.0,10.0,1.0
1024,6.0,7.0,9.0
1025,1.0,6.0,29.0
1026,7.0,15.0,9.0
1027,0.0,11.0,4.0
1028,12.0,18.0,16.0
1029,0.0,1.0,4.0
1030,0.0,1.0,5.0
1031,31.0,35.0,32.0
1032,0.0,4.0,4.0
1033,0.0,7.0,4.0
1034,1.0,4.0,2.0
1035,6.0,7.0,8.0
1036,3.0,9.0,4.0
1037,18.0,25.0,20.0
1038,4.0,5.0,5.0
1039,1.0,2.0,4.0
1040,6.0,7.0,7.0
1041,0.0,1.0,4.0
1042,25.0,34.0,29.0
1043,1.0,2.0,4.0
1044,11.0,15.0,14.0
1045,0.0,1.0,4.0
1046,8.0,9.0,9.0
1047,12.0,17.0,24.0
1048,0.0,4.0,1.0
1049,0.0,5.0,1.0
1050,0.0,4.0,1.0
1051,9.0,11.0,19.0
1052,0.0,1.0,4.0
1053,27.0,49.0,28.0
1054,0.0,1.0,22.0
1055,7.0,9.0,14.0
1056,2.0,3.0,4.0
1057,8.0,21.0,15.0
1058,0.0,4.0,1.0
1059,5.0,8.0,22.0
1060,3.0,6.0,6.0
1061,14.0,15.0,17.0
1062,1.0,4.0,2.0
1063,22.0,24.0,39.0
1064,1.0,7.0,5.0
1065,11.0,13.0,12.0
1066,0.0,5.0,1.0
1067,3.0,4.0,23.0
1068,8.0,34.0,38.0
1069,1.0,4.0,2.0
1070,0.0,1.0,7.0
1071,10.0,13.0,11.0
1072,0.0,15.0,1.0
1073,0.0,1.0,4.0
1074,12.0,13.0,13.0
1075,16.0,38.0,20.0
1076,12.0,14.0,24.0
1077,4.0,5.0,5.0
1078,0.0,5.0,1.0
1079,0.0,9.0,1.0
1080,9.0,12.0,47.0
1081,0.0,1.0,4.0
1082,0.0,1.0,6.0
1083,0.0,5.0,1.0
1084,3.0,10.0,18.0
1085,10.0,15.0,12.0
1086,1.0,4.0,4.0
1087,0.0,1.0,9.0
1088,0.0,5.0,1.0
1089,16.0,18.0,28.0
1090,0.0,5.0,1.0
1091,0.0,4.0,1.0
1092,8.0,10.0,17.0
1093,0.0,10.0,1.0
1094,0.0,4.0,1.0
1095,0.0,1.0,4.0
1096,0.0,4.0,1.0
1097,2.0,4.0,4.0
1098,8.0,9.0,11.0
1099,5.0,8.0,8.0
1100,29.0,31.0,38.0
1101,0.0,2.0,6.0
1102,5.0,10.0,13.0
1103,15.0,29.0,21.0
1104,1.0,4.0,2.0
1105,16.0,31.0,35.0
1106,0.0,10.0,2.0
1107,7.0,11.0,9.0
1108,0.0,5.0,1.0
1109,24.0,49.0,30.0
1110,9.0,18.0,12.0
1111,1.0,4.0,4.0
1112,1.0,2.0,9.0
1113,3.0,5.0,5.0
1114,0.0,1.0,5.0
1115,0.0,1.0,4.0
1116,9.0,11.0,10.0
1117,0.0,4.0,1.0
1118,5.0,7.0,9.0
1119,2.0,7.0,5.0
1120,2.0,4.0,5.0
1121,0.0,9.0,1.0
1122,3.0,6.0,7.0
1123,1.0,4.0,2.0
1124,3.0,7.0,9.0
1125,0.0,1.0,5.0
1126,0.0,1.0,6.0
1127,3.0,5.0,25.0
1128,4.0,5.0,5.0
1129,17.0,20.0,25.0
1130,15.0,18.0,19.0
1131,4.0,6.0,5.0
1132,5.0,11.0,6.0
1133,9.0,10.0,11.0
1134,30.0,38.0,40.0
1135,1.0,6.0,9.0
1136,0.0,6.0,1.0
1137,0.0,27.0,1.0
1138,25.0,26.0,26.0
1139,14.0,16.0,21.0
1140,0.0,10.0,1.0
1141,0.0,4.0,1.0
1142,0.0,4.0,1.0
1143,9.0,17.0,10.0
1144,0.0,11.0,1.0
1145,0.0,1.0,9.0
1146,5.0,6.0,8.0
1147,8.0,11.0,10.0
1148,1.0,8.0,5.0
1149,7.0,8.0,11.0
1150,19.0,22.0,20.0
1151,37.0,40.0,53.0
1152,0.0,1.0,18.0
1153,11.0,14.0,20.0
1154,9.0,10.0,49.0
1155,7.0,13.0,12.0
1156,0.0,4.0,1.0
1157,7.0,9.0,14.0
1158,0.0,5.0,1.0
1159,15.0,18.0,17.0
1160,0.0,1.0,4.0
1161,0.0,4.0,1.0
1162,0.0,1.0,5.0
1163,3.0,6.0,4.0
1164,3.0,4.0,5.0
1165,0.0,4.0,1.0
1166,17.0,19.0,27.0
1167,0.0,1.0,6.0
1168,8.0,10.0,11.0
1169,14.0,20.0,18.0
1170,1.0,2.0,4.0
1171,16.0,20.0,18.0
1172,4.0,5.0,5.0
1173,35.0,39.0,48.0
1174,0.0,11.0,1.0
1175,2.0,5.0,8.0
1176,27.0,28.0,38.0
1177,0.0,1.0,12.0
1178,0.0,1.0,6.0
1179,15.0,16.0,20.0
1180,4.0,5.0,6.0
1181,0.0,4.0,5.0
1182,0.0,1.0,11.0
1183,5.0,11.0,9.0
1184,1.0,4.0,9.0
1185,0.0,4.0,1.0
1186,8.0,14.0,10.0
1187,0.0,12.0,1.0
1188,6.0,14.0,20.0
1189,3.0,5.0,4.0
1190,6.0,13.0,7.0
1191,4.0,5.0,5.0
1192,0.0,1.0,4.0
1193,0.0,9.0,5.0
1194,0.0,1.0,4.0
1195,7.0,8.0,17.0
1196,0.0,4.0,1.0
1197,1.0,5.0,3.0
1198,0.0,1.0,16.0
1199,6.0,7.0,11.0
1200,0.0,1.0,5.0
1201,25.0,146.0,27.0
1202,2.0,3.0,8.0
1203,3.0,11.0,10.0
1204,0.0,1.0,14.0
1205,2.0,7.0,3.0
1206,0.0,11.0,3.0
1207,0.0,1.0,4.0
1208,27.0,36.0,33.0
1209,8.0,18.0,11.0
1210,23.0,34.0,29.0
1211,0.0,1.0,4.0
1212,0.0,11.0,1.0
1213,0.0,14.0,6.0
1214,0.0,4.0,2.0
1215,0.0,1.0,6.0
1216,7.0,9.0,13.0
1217,2.0,8.0,4.0
1218,0.0,5.0,6.0
1219,0.0,1.0,21.0
1220,3.0,9.0,8.0
1221,3.0,4.0,7.0
1222,0.0,1.0,5.0
1223,12.0,23.0,13.0
1224,3.0,4.0,4.0
1225,25.0,26.0,26.0
1226,0.0,6.0,1.0
1227,3.0,10.0,7.0
1228,3.0,4.0,7.0
1229,0.0,4.0,1.0
1230,2.0,3.0,5.0
1231,0.0,1.0,5.0
1232,14.0,17.0,16.0
1233,0.0,1.0,4.0
1234,7.0,8.0,9.0
1235,0.0,1.0,4.0
1236,10.0,15.0,12.0
1237,0.0,5.0,1.0
1238,25.0,49.0,42.0
1239,2.0,10.0,4.0
1240,1.0,5.0,4.0
1241,0.0,1.0,4.0
1242,5.0,6.0,8.0
1243,9.0,26.0,13.0
1244,1.0,5.0,2.0
1245,0.0,1.0,4.0
1246,0.0,1.0,17.0
1247,8.0,10.0,9.0
1248,2.0,3.0,4.0
1249,8.0,9.0,12.0
1250,16.0,18.0,18.0
1251,12.0,18.0,13.0
1252,2.0,3.0,4.0
1253,27.0,29.0,29.0
1254,3.0,4.0,5.0
1255,2.0,3.0,15.0
1256,0.0,2.0,4.0
1257,0.0,1.0,4.0
1258,33.0,47.0,46.0
1259,17.0,22.0,21.0
1260,28.0,45.0,29.0
1261,9.0,14.0,20.0
1262,6.0,9.0,9.0
1263,0.0,5.0,1.0
1264,12.0,15.0,13.0
1265,0.0,3.0,4.0
1266,3.0,4.0,4.0
1267,31.0,33.0,33.0
1268,6.0,7.0,8.0
1269,0.0,1.0,7.0
1270,0.0,1.0,4.0
1271,0.0,1.0,15.0
1272,0.0,1.0,7.0
1273,5.0,14.0,7.0
1274,7.0,9.0,10.0
1275,0.0,4.0,1.0
1276,0.0,4.0,9.0
1277,1.0,2.0,5.0
1278,0.0,1.0,10.0
1279,8.0,9.0,14.0
1280,2.0,5.0,10.0
1281,17.0,23.0,26.0
1282,1.0,5.0,2.0
1283,0.0,5.0,1.0
1284,4.0,5.0,11.0
1285,1.0,2.0,4.0
1286,0.0,1.0,5.0
1287,21.0,24.0,24.0
1288,19.0,21.0,20.0
1289,3.0,4.0,5.0
1290,0.0,1.0,7.0
1291,0.0,1.0,4.0
1292,3.0,5.0,4.0
1293,0.0,1.0,8.0
1294,0.0,4.0,1.0
1295,9.0,18.0,17.0
1296,12.0,15.0,13.0
1297,5.0,25.0,7.0
1298,10.0,11.0,11.0
1299,13.0,17.0,24.0
1300,5.0,12.0,12.0
1301,2.0,5.0,3.0
1302,0.0,2.0,5.0
1303,7.0,8.0,13.0
1304,2.0,5.0,33.0
1305,11.0,16.0,12.0
1306,2.0,3.0,34.0
1307,0.0,4.0,1.0
1308,0.0,2.0,9.0
1309,9.0,17.0,11.0
1310,0.0,22.0,1.0
1311,0.0,2.0,14.0
1312,10.0,15.0,13.0
1313,1.0,2.0,6.0
1314,7.0,8.0,8.0
1315,10.0,24.0,16.0
1316,6.0,13.0,7.0
1317,4.0,13.0,13.0
1318,1.0,28.0,7.0
1319,0.0,1.0,7.0
1320,0.0,5.0,1.0
1321,5.0,7.0,14.0
1322,0.0,7.0,1.0
1323,3.0,4.0,10.0
1324,12.0,20.0,13.0
1325,3.0,4.0,4.0
1326,0.0,3.0,6.0
1327,0.0,2.0,16.0
1328,6.0,8.0,11.0
1329,3.0,5.0,4.0
1330,1.0,2.0,8.0
1331,4.0,9.0,5.0
1332,22.0,24.0,23.0
1333,0.0,1.0,4.0
1334,0.0,1.0,5.0
1335,0.0,1.0,66.0
1336,7.0,9.0,10.0
1337,4.0,8.0,11.0
1338,7.0,16.0,10.0
1339,10.0,17.0,23.0
1340,0.0,4.0,1.0
1341,14.0,21.0,25.0
1342,3.0,4.0,6.0
1343,19.0,34.0,25.0
1344,0.0,7.0,1.0
1345,7.0,12.0,9.0
1346,0.0,11.0,1.0
1347,11.0,33.0,17.0
1348,0.0,3.0,9.0
1349,3.0,5.0,11.0
1350,0.0,1.0,21.0
1351,30.0,36.0,34.0
1352,8.0,13.0,20.0
1353,3.0,4.0,35.0
1354,0.0,4.0,1.0
1355,0.0,1.0,4.0
1356,0.0,13.0,17.0
1357,1.0,4.0,3.0
1358,0.0,1.0,7.0
1359,6.0,7.0,10.0
1360,0.0,1.0,4.0
1361,7.0,8.0,17.0
1362,1.0,6.0,2.0
1363,0.0,5.0,1.0
1364,25.0,36.0,27.0
1365,17.0,44.0,19.0
1366,21.0,40.0,23.0
1367,1.0,6.0,2.0
1368,32.0,45.0,44.0
1369,7.0,9.0,8.0
1370,20.0,37.0,39.0
1371,0.0,4.0,1.0
1372,5.0,6.0,6.0
1373,13.0,16.0,14.0
1374,0.0,1.0,4.0
1375,14.0,15.0,20.0
1376,0.0,4.0,21.0
1377,1.0,5.0,4.0
1378,9.0,10.0,13.0
1379,10.0,13.0,12.0
1380,0.0,5.0,1.0
1381,6.0,15.0,9.0
1382,5.0,7.0,12.0
1383,5.0,6.0,7.0
1384,24.0,50.0,41.0
1385,0.0,1.0,17.0
1386,16.0,18.0,23.0
1387,2.0,10.0,5.0
1388,0.0,4.0,1.0
1389,18.0,20.0,20.0
1390,3.0,4.0,7.0
1391,6.0,7.0,8.0
1392,8.0,12.0,18.0
1393,3.0,5.0,4.0
1394,12.0,21.0,15.0
1395,13.0,17.0,33.0
1396,2.0,6.0,3.0
1397,0.0,1.0,6.0
1398,0.0,1.0,8.0
1399,0.0,5.0,1.0
1400,13.0,15.0,14.0
1401,0.0,6.0,1.0
1402,2.0,4.0,13.0
1403,11.0,14.0,14.0
1404,0.0,12.0,1.0
1405,2.0,3.0,5.0
1406,4.0,5.0,5.0
1407,5.0,6.0,6.0
1408,0.0,1.0,10.0
1409,0.0,4.0,1.0
1410,12.0,13.0,16.0
1411,0.0,4.0,1.0
1412,35.0,40.0,39.0
1413,15.0,20.0,17.0
1414,6.0,10.0,12.0
1415,7.0,10.0,9.0
1416,13.0,17.0,16.0
1417,10.0,13.0,66.0
1418,1.0,2.0,5.0
1419,24.0,48.0,28.0
1420,0.0,4.0,1.0
1421,3.0,7.0,12.0
1422,0.0,1.0,4.0
1423,13.0,14.0,16.0
1424,5.0,6.0,7.0
1425,0.0,7.0,1.0
1426,4.0,5.0,8.0
1427,0.0,6.0,1.0
1428,0.0,4.0,1.0
1429,0.0,6.0,1.0
1430,7.0,55.0,11.0
1431,0.0,4.0,1.0
1432,24.0,31.0,32.0
1433,19.0,25.0,20.0
1434,3.0,4.0,5.0
1435,1.0,2.0,7.0
1436,11.0,12.0,15.0
1437,0.0,8.0,1.0
1438,0.0,8.0,1.0
1439,1.0,2.0,16.0
1440,12.0,13.0,13.0
1441,0.0,1.0,6.0
1442,10.0,12.0,11.0
1443,4.0,5.0,6.0
1444,6.0,9.0,7.0
1445,1.0,3.0,5.0
1446,2.0,5.0,4.0
1447,0.0,1.0,8.0
1448,3.0,6.0,7.0
1449,0.0,1.0,8.0
1450,1.0,2.0,9.0
1451,0.0,5.0,1.0
1452,20.0,24.0,23.0
1453,0.0,1.0,4.0
1454,0.0,5.0,1.0
1455,5.0,6.0,6.0
1456,0.0,8.0,1.0
1457,0.0,1.0,5.0
1458,2.0,15.0,3.0
1459,1.0,13.0,11.0
1460,0.0,4.0,1.0
1461,21.0,39.0,28.0
1462,25.0,42.0,49.0
1463,1.0,2.0,4.0
1464,0.0,4.0,1.0
1465,1.0,2.0,6.0
1466,11.0,12.0,19.0
1467,0.0,1.0,4.0
1468,3.0,4.0,5.0
1469,0.0,4.0,1.0
1470,5.0,6.0,6.0
1471,5.0,6.0,7.0
1472,0.0,9.0,1.0
1473,0.0,4.0,1.0
1474,0.0,5.0,1.0
1475,0.0,6.0,40.0
1476,16.0,20.0,18.0
1477,0.0,1.0,7.0
1478,3.0,11.0,8.0
1479,1.0,5.0,2.0
1480,0.0,2.0,17.0
1481,8.0,13.0,9.0
1482,0.0,14.0,1.0
1483,4.0,5.0,5.0
1484,1.0,2.0,9.0
1485,0.0,5.0,4.0
1486,0.0,1.0,12.0
1487,17.0,36.0,24.0
1488,11.0,37.0,16.0
1489,0.0,1.0,9.0
1490,1.0,2.0,6.0
1491,0.0,5.0,1.0
1492,14.0,28.0,19.0
1493,10.0,23.0,12.0
1494,6.0,10.0,7.0
1495,0.0,1.0,21.0
1496,3.0,6.0,5.0
1497,17.0,18.0,19.0
1498,0.0,4.0,1.0
1499,4.0,5.0,5.0
1500,11.0,18.0,16.0
1501,15.0,18.0,20.0
1502,3.0,5.0,5.0
1503,0.0,1.0,5.0
1504,0.0,5.0,1.0
1505,0.0,1.0,5.0
1506,6.0,13.0,8.0
1507,0.0,1.0,6.0
1508,0.0,1.0,4.0
1509,0.0,13.0,1.0
1510,9.0,20.0,11.0
1511,3.0,6.0,4.0
1512,3.0,4.0,4.0
1513,19.0,25.0,31.0
1514,0.0,1.0,4.0
1515,2.0,4.0,4.0
1516,4.0,5.0,10.0
1517,8.0,9.0,15.0
1518,14.0,23.0,18.0
1519,19.0,25.0,40.0
1520,9.0,13.0,25.0
1521,0.0,1.0,7.0
1522,7.0,21.0,15.0
1523,9.0,11.0,10.0
1524,6.0,8.0,11.0
1525,21.0,31.0,33.0
1526,18.0,20.0,20.0
1527,4.0,5.0,5.0
1528,3.0,5.0,8.0
1529,6.0,9.0,14.0
1530,3.0,8.0,6.0
1531,9.0,10.0,13.0
1532,0.0,1.0,5.0
1533,11.0,14.0,36.0
1534,0.0,4.0,1.0
1535,4.0,5.0,5.0
1536,0.0,6.0,1.0
1537,0.0,1.0,24.0
1538,4.0,11.0,7.0
1539,1.0,5.0,2.0
1540,2.0,3.0,4.0
1541,3.0,12.0,6.0
1542,0.0,10.0,7.0
1543,0.0,1.0,4.0
1544,30.0,31.0,31.0
1545,5.0,10.0,8.0
1546,5.0,6.0,7.0
1547,31.0,38.0,38.0
1548,9.0,10.0,12.0
1549,0.0,1.0,5.0
1550,0.0,4.0,1.0
1551,4.0,6.0,6.0
1552,3.0,4.0,4.0
1553,4.0,6.0,5.0
1554,0.0,1.0,27.0
1555,8.0,11.0,9.0
1556,40.0,42.0,44.0
1557,0.0,2.0,4.0
1558,8.0,9.0,17.0
1559,37.0,38.0,47.0
1560,4.0,13.0,11.0
1561,0.0,4.0,1.0
1562,9.0,10.0,12.0
1563,5.0,7.0,6.0
1564,0.0,5.0,1.0
1565,0.0,1.0,20.0
1566,0.0,2.0,6.0
1567,19.0,29.0,39.0
1568,3.0,9.0,6.0
1569,0.0,5.0,1.0
1570,14.0,17.0,20.0
1571,0.0,4.0,1.0
1572,23.0,30.0,31.0
1573,0.0,6.0,4.0
1574,10.0,12.0,11.0
1575,14.0,16.0,22.0
1576,4.0,6.0,6.0
1577,25.0,26.0,26.0
1578,6.0,7.0,7.0
1579,0.0,1.0,4.0
1580,4.0,7.0,9.0
1581,3.0,8.0,4.0
1582,0.0,4.0,1.0
1583,0.0,10.0,1.0
1584,3.0,5.0,5.0
1585,15.0,19.0,18.0
1586,0.0,1.0,8.0
1587,0.0,4.0,1.0
1588,1.0,11.0,2.0
1589,0.0,5.0,1.0
1590,16.0,18.0,21.0
1591,9.0,10.0,10.0
1592,27.0,29.0,29.0
1593,3.0,4.0,4.0
1594,4.0,9.0,8.0
1595,0.0,2.0,6.0
1596,3.0,4.0,4.0
1597,6.0,16.0,8.0
1598,1.0,4.0,3.0
1599,3.0,6.0,6.0
1600,3.0,5.0,4.0
1601,18.0,22.0,25.0
1602,3.0,11.0,6.0
1603,7.0,8.0,8.0
1604,2.0,37.0,5.0
1605,0.0,1.0,5.0
1606,0.0,1.0,5.0
1607,0.0,7.0,1.0
1608,3.0,7.0,5.0
1609,8.0,13.0,17.0
1610,5.0,18.0,6.0
1611,1.0,2.0,4.0
1612,0.0,1.0,5.0
1613,0.0,1.0,4.0
1614,20.0,40.0,23.0
1615,1.0,2.0,6.0
1616,2.0,3.0,5.0
1617,0.0,1.0,9.0
1618,0.0,4.0,1.0
1619,0.0,5.0,1.0
1620,7.0,8.0,16.0
1621,0.0,1.0,9.0
1622,34.0,41.0,48.0
1623,0.0,1.0,7.0
1624,9.0,11.0,12.0
1625,0.0,6.0,1.0
1626,4.0,5.0,5.0
1627,0.0,9.0,3.0
1628,14.0,21.0,25.0
1629,0.0,7.0,2.0
1630,28.0,30.0,32.0
1631,8.0,11.0,10.0
1632,0.0,1.0,6.0
1633,12.0,15.0,21.0
1634,8.0,13.0,10.0
1635,0.0,4.0,1.0
1636,19.0,29.0,25.0
1637,9.0,10.0,12.0
1638,2.0,3.0,6.0
1639,3.0,7.0,6.0
1640,1.0,2.0,30.0
1641,0.0,1.0,4.0
1642,0.0,9.0,1.0
1643,0.0,1.0,4.0
1644,8.0,9.0,22.0
1645,0.0,1.0,4.0
1646,1.0,7.0,5.0
1647,1.0,2.0,6.0
1648,8.0,10.0,10.0
1649,11.0,12.0,12.0
1650,17.0,18.0,19.0
1651,0.0,10.0,1.0
1652,2.0,3.0,7.0
1653,3.0,5.0,10.0
1654,9.0,14.0,13.0
1655,0.0,16.0,1.0
1656,1.0,5.0,2.0
1657,9.0,10.0,21.0
1658,0.0,6.0,1.0
1659,2.0,4.0,3.0
1660,0.0,4.0,1.0
1661,0.0,5.0,1.0
1662,6.0,7.0,8.0
1663,1.0,7.0,3.0
1664,1.0,5.0,2.0
1665,2.0,3.0,7.0
1666,0.0,4.0,20.0
1667,6.0,7.0,7.0
1668,3.0,10.0,12.0
1669,6.0,7.0,7.0
1670,1.0,6.0,7.0
1671,0.0,5.0,1.0
1672,5.0,6.0,15.0
1673,0.0,7.0,1.0
1674,24.0,26.0,27.0
1675,3.0,6.0,14.0
1676,0.0,4.0,19.0
1677,6.0,21.0,19.0
1678,14.0,25.0,18.0
1679,0.0,4.0,1.0
1680,0.0,9.0,1.0
1681,9.0,15.0,28.0
1682,3.0,5.0,4.0
1683,4.0,6.0,7.0
1684,0.0,1.0,17.0
1685,1.0,8.0,4.0
1686,0.0,5.0,9.0
1687,0.0,1.0,4.0
1688,1.0,4.0,2.0
1689,20.0,21.0,21.0
1690,1.0,4.0,2.0
1691,0.0,4.0,1.0
1692,0.0,7.0,1.0
1693,2.0,6.0,26.0
1694,1.0,4.0,5.0
1695,0.0,9.0,20.0
1696,5.0,7.0,8.0
1697,21.0,25.0,66.0
1698,16.0,22.0,18.0
1699,5.0,6.0,7.0
1700,1.0,5.0,7.0
1701,4.0,6.0,5.0
1702,2.0,3.0,5.0
1703,4.0,6.0,6.0
1704,0.0,4.0,1.0
1705,0.0,1.0,4.0
1706,0.0,7.0,1.0
1707,5.0,6.0,6.0
1708,0.0,1.0,4.0
1709,12.0,14.0,13.0
1710,3.0,4.0,4.0
1711,0.0,1.0,16.0
1712,1.0,2.0,7.0
1713,6.0,10.0,9.0
1714,11.0,27.0,27.0
1715,25.0,26.0,27.0
1716,3.0,9.0,6.0
1717,3.0,11.0,13.0
1718,32.0,33.0,37.0
1719,0.0,2.0,5.0
1720,0.0,9.0,1.0
1721,27.0,39.0,46.0
1722,0.0,2.0,146.0
1723,0.0,5.0,1.0
1724,0.0,14.0,1.0
1725,2.0,4.0,6.0
1726,0.0,8.0,1.0
1727,0.0,4.0,1.0
1728,3.0,5.0,4.0
1729,5.0,7.0,8.0
1730,9.0,19.0,11.0
1731,0.0,5.0,1.0
1732,4.0,10.0,5.0
1733,0.0,2.0,5.0
1734,6.0,8.0,11.0
1735,12.0,14.0,14.0
1736,11.0,12.0,14.0
1737,8.0,9.0,9.0
1738,3.0,4.0,5.0
1739,6.0,11.0,32.0
1740,1.0,4.0,2.0
1741,29.0,42.0,31.0
1742,0.0,5.0,1.0
1743,4.0,9.0,6.0
1744,0.0,1.0,11.0
1745,27.0,36.0,29.0
1746,1.0,2.0,7.0
1747,7.0,44.0,13.0
1748,1.0,4.0,2.0
1749,0.0,4.0,1.0
1750,17.0,37.0,28.0
1751,0.0,1.0,18.0
1752,3.0,5.0,4.0
1753,0.0,1.0,4.0
1754,0.0,7.0,1.0
1755,0.0,1.0,6.0
1756,0.0,6.0,1.0
1757,23.0,34.0,28.0
1758,18.0,25.0,20.0
1759,0.0,1.0,25.0
1760,0.0,5.0,1.0
1761,16.0,21.0,23.0
1762,0.0,4.0,1.0
1763,0.0,1.0,8.0
1764,23.0,25.0,26.0
1765,11.0,13.0,14.0
1766,0.0,4.0,1.0
1767,8.0,10.0,10.0
1768,5.0,8.0,9.0
1769,10.0,20.0,11.0
1770,4.0,8.0,12.0
1771,0.0,1.0,13.0
1772,3.0,4.0,4.0
1773,3.0,4.0,4.0
1774,25.0,26.0,26.0
1775,0.0,2.0,4.0
1776,5.0,10.0,8.0
1777,0.0,1.0,26.0
1778,3.0,9.0,8.0
1779,5.0,8.0,7.0
1780,0.0,4.0,1.0
1781,0.0,1.0,9.0
1782,0.0,1.0,4.0
1783,4.0,5.0,10.0
1784,0.0,2.0,14.0
1785,12.0,13.0,17.0
1786,4.0,5.0,10.0
1787,0.0,1.0,5.0
1788,1.0,8.0,2.0
1789,3.0,5.0,6.0
1790,13.0,14.0,14.0
1791,0.0,4.0,6.0
1792,9.0,21.0,11.0
1793,0.0,1.0,10.0
1794,0.0,1.0,5.0
1795,0.0,4.0,1.0
1796,3.0,5.0,5.0
1797,0.0,4.0,1.0
1798,0.0,1.0,6.0
1799,12.0,13.0,13.0
1800,0.0,1.0,4.0
1801,4.0,6.0,6.0
1802,2.0,4.0,3.0
1803,0.0,1.0,6.0
1804,0.0,4.0,1.0
1805,26.0,42.0,31.0
1806,0.0,6.0,1.0
1807,13.0,17.0,14.0
1808,1.0,8.0,6.0
1809,11.0,13.0,15.0
1810,0.0,1.0,22.0
1811,3.0,4.0,7.0
1812,1.0,4.0,4.0
1813,0.0,6.0,1.0
1814,0.0,14.0,5.0
1815,0.0,8.0,1.0
1816,38.0,42.0,40.0
1817,0.0,6.0,1.0
1818,2.0,3.0,6.0
1819,0.0,5.0,1.0
1820,43.0,45.0,48.0
1821,0.0,5.0,1.0
1822,12.0,14.0,15.0
1823,0.0,15.0,2.0
1824,0.0,5.0,1.0
1825,0.0,5.0,1.0
1826,0.0,8.0,1.0
1827,4.0,6.0,16.0
1828,10.0,12.0,13.0
1829,1.0,2.0,5.0
1830,23.0,39.0,39.0
1831,5.0,7.0,6.0
1832,2.0,3.0,4.0
1833,4.0,5.0,5.0
1834,12.0,14.0,15.0
1835,0.0,4.0,1.0
1836,2.0,3.0,5.0
1837,0.0,1.0,6.0
1838,3.0,4.0,5.0
1839,0.0,1.0,22.0
1840,0.0,5.0,1.0
1841,0.0,4.0,1.0
1842,0.0,1.0,75.0
1843,5.0,6.0,8.0
1844,0.0,7.0,1.0
1845,0.0,1.0,12.0
1846,0.0,1.0,5.0
1847,1.0,6.0,5.0
1848,0.0,8.0,16.0
1849,18.0,31.0,22.0
1850,1.0,6.0,4.0
1851,4.0,5.0,36.0
1852,0.0,5.0,1.0
1853,0.0,1.0,31.0
1854,6.0,8.0,11.0
1855,0.0,8.0,1.0
1856,12.0,20.0,15.0
1857,7.0,11.0,9.0
1858,0.0,19.0,1.0
1859,3.0,8.0,4.0
1860,0.0,1.0,6.0
1861,9.0,11.0,12.0
1862,0.0,5.0,1.0
1863,0.0,4.0,5.0
1864,0.0,4.0,1.0
1865,0.0,4.0,1.0
1866,0.0,4.0,1.0
1867,0.0,1.0,10.0
1868,0.0,1.0,5.0
1869,0.0,22.0,1.0
1870,0.0,1.0,5.0
1871,4.0,5.0,5.0
1872,0.0,1.0,7.0
1873,0.0,4.0,1.0
1874,2.0,7.0,3.0
1875,10.0,11.0,11.0
1876,0.0,4.0,1.0
1877,9.0,11.0,11.0
1878,10.0,11.0,14.0
1879,0.0,5.0,2.0
1880,12.0,16.0,14.0
1881,3.0,7.0,4.0
1882,4.0,5.0,9.0
1883,4.0,10.0,5.0
1884,13.0,14.0,16.0
1885,0.0,16.0,1.0
1886,2.0,3.0,4.0
1887,11.0,12.0,14.0
1888,0.0,4.0,1.0
1889,1.0,7.0,2.0
1890,0.0,4.0,2.0
1891,7.0,10.0,11.0
1892,6.0,7.0,14.0
1893,0.0,16.0,1.0
1894,0.0,5.0,1.0
1895,7.0,10.0,8.0
1896,0.0,1.0,4.0
1897,1.0,4.0,2.0
1898,26.0,36.0,39.0
1899,11.0,13.0,14.0
1900,10.0,11.0,11.0
1901,6.0,9.0,8.0
1902,5.0,6.0,6.0
1903,0.0,9.0,5.0
1904,1.0,2.0,4.0
1905,25.0,26.0,26.0
1906,1.0,4.0,10.0
1907,4.0,5.0,10.0
1908,26.0,27.0,28.0
1909,0.0,2.0,6.0
1910,0.0,1.0,4.0
1911,0.0,5.0,1.0
1912,0.0,4.0,1.0
1913,5.0,6.0,6.0
1914,0.0,7.0,5.0
1915,12.0,13.0,18.0
1916,0.0,1.0,4.0
1917,3.0,4.0,7.0
1918,6.0,9.0,7.0
1919,2.0,3.0,11.0
1920,2.0,3.0,4.0
1921,0.0,1.0,6.0
1922,0.0,2.0,5.0
1923,0.0,11.0,1.0
1924,0.0,9.0,4.0
1925,0.0,1.0,4.0
1926,0.0,1.0,9.0
1927,0.0,1.0,4.0
1928,9.0,12.0,11.0
1929,3.0,4.0,4.0
